,TOME_1_VEFGTGNODE,SPILLS_6_ELVADOHYDROGNODE,PERSON_1_RIOBRAVOGNODE,REEVES_1_REEVES3GNODE,ARRIBA_1_SANMIGUEL2PVGNODE,ARROYO_1_ARROYOSOLARGNODE,ELBUTTE_1_ELBUTTEHYDROGNODE,TAIBANM_3_LONEMESAWFGNODE,JARALES_1_RIOCOMMPVGNODE,HONDALE_1_DEMINGPVGNODE,S_COORS_1_SOUTHVALLEPVGNODE,SANJUAN_3_SANJUAN1GNODE,LUNA_3_LEFGNODE,FC_3_PNM_FCST4GNODE,LIGHTDOC_1_LIGHTNINGDGEOGNODE,LOSTHORZ_1_FACEBOOK3PVGNODE,LORDBURG_1_GEN1GTGNODE,ALAMOGCP_1_ALAMOPVGNODE,ARRIBAT_1_LASVEGASPVGNODE,TA3_7_CGTGGNODE,LOSMORRO_1_LOSLUNASPVGNODE,ALAMOGCP_1_OTEROPVGNODE,COYTEJCT_6_ABIQUIUHYDROGNODE,AFTON_3_AFTONCTGNODE,PYGS_1_PYRAMID A3GNODE,BRITTON_1_BRITTONPVGNODE,CLINESCO_3_ELCABOWF2GNODE,REEVES_1_REEVES2GNODE,PYGS_1_PYRAMID A2GNODE,LOSTHORZ_1_SANTOLINAPVGNODE,BELEN_1_LALUZGNODE,LAJOYA_3_LJOYA2GNODE,FC_5_PNM_FCST5GNODE,COLLEGE_1_VISTAPVGNODE,WILLARD_1_HIGHLONEWFGNODE,LONEMESA_7_CASAMESAWFGNODE,STATEPEN_1_SANTAFEPVGNODE,GUADALUP_3_ARAGONNEWFGNODE,HURLEY_LNODERLEY,LONEMESA_7_CASAMEBATTGNODE,AFTON_3_AFTONSTGNODE,LOSTHORZ_1_FACEBOOK2PVGNODE,TOME_1_RIODELOROPVGNODE,LORDBURG_1_GEN2GTGNODE,PYGS_1_PYRAMID A4GNODE,SANJUAN_3_SANJUAN4GNODE,PYGS_1_PYRAMID A1GNODE,REEVES_1_REEVESPVGNODE,MARQUEZ_1_CIBOLAPVGNODE,CIBOLA_1_ROUTE66GNODE,REEVES_1_REEVES1GNODE,ELCERRO_1_MEADOWLAKEPVGNODE,LAJOYA_3_LJOYA1GNODE,COLLEGE_1_MANZANOPVGNODE,PDTYRONE_LNODERONE,ARRIBA_1_SANMIGUEL1PVGNODE,SPRV_3_COAL_SPV3GNODE,CLINESCO_3_ELCABOWF1GNODE,MD1_LNODEMINE,REDMESA_1_REDMESAWFGNODE,CMFS_1_SOLA_CIMGNODE,RIOPUERC_3_ENCINOPVGNODE,PROGRESS_1_SANDOVALPVGNODE,ARROYO_1_ARROYOBATTERYGNODE,SCENIC_1_RIORANCHOPVGNODE,ALLN_1_ALLN SOLARGNODE,LOSMORRO_1_FACEBOOK1PVGNODE,IVANHOE_LNODENHOE,STUDIO_1_PROSPERITYGNODE
2022-09-01T19:30:00-00:00,-21.99775,-21.19098,-21.51832,-21.52081,-20.08193,-21.04138,-23.75592,-21.56902,-21.99775,-25.13853,-21.51832,-21.09207,-25.09033,-21.04138,-25.51657,-21.51832,-25.51906,-24.18465,-20.08193,-21.66792,-21.99775,-24.18465,-21.19098,-24.66159,-25.51657,-21.51832,-21.56902,-21.52081,-25.51657,-21.51832,-21.99775,-21.56902,-19.7351,-21.99775,-22.04596,-21.56902,-21.19098,-21.56902,-25.08784,-21.56902,-24.66159,-21.51832,-21.99775,-25.51906,-25.51657,-21.09207,-25.51657,-21.52081,-21.51832,-21.99775,-21.52081,-22.04596,-21.56902,-21.99775,-25.56727,-20.08193,-25.51657,-21.56902,-25.03963,-21.51832,-19.07178,-21.56902,-21.56902,-21.04138,-21.51832,-24.66159,-21.99775,-25.03963,-21.51832
2022-09-01T19:45:00-00:00,-22.45931,-21.70894,-22.51357,-22.51357,-20.75078,-21.54616,-25.09024,-22.56783,-22.45931,-25.94912,-22.51357,-21.60042,-25.89487,-21.54616,-26.80801,-22.51357,-26.80801,-25.03598,-20.75078,-22.67634,-22.45931,-25.03598,-21.70894,-26.00338,-26.80801,-22.51357,-22.56783,-22.51357,-26.80801,-22.51357,-22.45931,-22.56783,-20.2532,-22.45931,-22.51357,-22.56783,-22.7306,-22.56783,-25.89487,-22.56783,-26.00338,-22.51357,-22.45931,-26.80801,-26.80801,-21.60042,-26.80801,-22.51357,-22.51357,-22.45931,-22.51357,-22.51357,-22.56783,-22.45931,-26.86227,-20.75078,-26.80801,-22.56783,-26.86227,-22.45931,-19.90114,-22.51357,-22.56783,-21.54616,-22.51357,-26.00338,-22.45931,-26.86227,-22.51357
2022-09-01T20:00:00-00:00,1.72168,1.64746,1.70312,1.70312,1.39152,1.7143,1.78091,1.70312,1.7105,1.82539,1.70312,1.69575,1.84394,1.7143,1.85132,1.70312,1.85132,1.80684,1.39152,1.66602,1.70312,1.80684,1.64746,1.80684,1.85132,1.70312,1.70312,1.70312,1.85132,1.70312,1.7105,1.70312,1.76996,1.70312,1.70312,1.70312,1.64746,1.70312,1.83277,1.70312,1.80684,1.70312,1.72168,1.85132,1.85132,1.69575,1.85132,1.70312,1.70312,1.72168,1.70312,1.70312,1.70312,1.70312,1.83277,1.39152,1.85132,1.70312,1.83277,1.70312,1.1282,1.70312,1.70312,1.7143,1.70312,1.80684,1.70312,1.83277,1.70312
2022-09-01T20:15:00-00:00,1.83465,1.78453,1.83465,1.83465,1.53391,1.83465,1.9349,1.81794,1.85136,1.98502,1.83465,1.80124,1.98502,1.83465,2.01844,1.83465,2.01844,1.96831,1.53391,1.80124,1.83465,1.96831,1.78453,1.96831,2.01844,1.83465,1.81794,1.83465,2.01844,1.83465,1.85136,1.81794,1.88478,1.83465,1.83465,1.81794,1.78453,1.81794,2.00173,1.81794,1.96831,1.83465,1.83465,2.01844,2.01844,1.80124,2.01844,1.83465,1.83465,1.83465,1.83465,1.83465,1.81794,1.83465,2.00173,1.53391,2.01844,1.81794,2.00173,1.83465,1.26659,1.83465,1.83465,1.83465,1.83465,1.96831,1.83465,2.00173,1.83465
2022-09-01T20:30:00-00:00,7.15535,6.95312,7.15535,7.15535,5.9591,7.16394,7.53407,7.08794,7.22277,7.72772,7.15535,7.02912,7.72772,7.16394,7.85395,7.15535,7.85395,7.6603,5.9591,7.02053,7.15535,7.6603,6.95312,7.6603,7.85395,7.15535,7.08794,7.15535,7.85395,7.15535,7.21418,7.08794,7.36618,7.15535,7.15535,7.08794,6.95312,7.08794,7.78654,7.08794,7.6603,7.15535,7.15535,7.85395,7.85395,7.02912,7.85395,7.15535,7.15535,7.15535,7.15535,7.15535,7.08794,7.15535,7.78654,5.9591,7.85395,7.08794,7.78654,7.15535,4.90627,7.15535,7.15535,7.16394,7.15535,7.6603,7.15535,7.78654,7.15535
2022-09-01T20:45:00-00:00,-24.21765,-23.30872,-24.32992,-23.59478,-23.34865,-22.85965,-26.99519,-23.70705,-24.21765,-28.12866,-23.59478,-23.08418,-28.01639,-22.85965,-28.52699,-24.32992,-28.52699,-27.50579,-23.34865,-23.81932,-24.21765,-27.50579,-23.30872,-27.50579,-28.52699,-24.32992,-23.70705,-23.59478,-28.52699,-24.32992,-24.21765,-23.70705,-20.94031,-24.21765,-24.32992,-23.70705,-23.93158,-23.70705,-27.90413,-23.70705,-27.50579,-24.32992,-24.21765,-28.52699,-28.52699,-23.08418,-28.52699,-23.59478,-24.21765,-24.21765,-23.59478,-24.21765,-23.70705,-24.21765,-28.63926,-23.34865,-28.52699,-23.70705,-28.63926,-24.21765,-22.87798,-23.59478,-23.59478,-22.85965,-23.59478,-27.50579,-24.21765,-28.63926,-24.32992
2022-09-01T21:00:00-00:00,-133.825,-128.8245,-133.75005,-130.96944,-125.99969,-127.25334,-147.85992,-131.36221,-133.825,-153.64603,-133.75005,-128.03891,-153.72096,-127.25334,-156.18375,-133.75005,-156.18375,-150.32271,-125.99969,-131.28728,-133.825,-150.32271,-128.8245,-150.79045,-156.18375,-133.75005,-131.36221,-130.96944,-156.18375,-133.75005,-133.825,-131.36221,-118.71775,-133.825,-134.21777,-131.36221,-131.68005,-131.36221,-153.32819,-131.36221,-150.79045,-133.75005,-133.825,-156.18375,-156.18375,-128.03891,-156.18375,-130.96944,-133.35725,-133.825,-130.96944,-133.825,-131.36221,-133.825,-156.57652,-125.99969,-156.18375,-131.36221,-156.1088,-133.35725,-120.71212,-130.96944,-130.96944,-127.25334,-130.96944,-150.79045,-133.825,-156.1088,-133.75005
2022-09-01T21:15:00-00:00,-28.26641,-27.21196,-28.34929,-28.34929,-26.94555,-26.78735,-31.36861,-27.69775,-28.26641,-32.63537,-28.34929,-26.99965,-32.55249,-26.78735,-33.12116,-28.34929,-33.12116,-31.93727,-26.94555,-27.78062,-28.26641,-31.93727,-27.21196,-31.96055,-33.12116,-28.34929,-27.69775,-28.34929,-33.12116,-28.34929,-28.26641,-27.69775,-25.53521,-28.26641,-28.34929,-27.69775,-27.99293,-27.69775,-33.20404,-27.69775,-31.96055,-28.34929,-28.26641,-33.12116,-33.12116,-26.99965,-33.12116,-28.34929,-28.34929,-28.24314,-28.34929,-28.26641,-27.69775,-28.26641,-33.22731,-26.94555,-33.12116,-27.69775,-33.20404,-28.24314,-26.11047,-27.59159,-27.59159,-26.78735,-28.34929,-31.96055,-28.26641,-33.20404,-28.34929
2022-09-01T21:30:00-00:00,-37.23984,-36.72344,-37.28894,-37.28894,-34.99675,-35.47463,-41.0923,-36.52772,-37.23984,-42.66246,-37.28894,-35.66967,-42.61336,-35.47463,-43.32548,-37.28894,-43.32548,-41.85283,-34.99675,-36.57682,-37.23984,-41.85283,-36.72344,-41.85283,-43.32548,-37.28894,-36.52772,-37.28894,-43.32548,-37.28894,-37.23984,-36.52772,-34.08058,-37.23984,-37.33736,-36.52772,-36.77186,-36.52772,-43.37458,-36.52772,-41.85283,-37.28894,-37.23984,-43.32548,-43.32548,-35.66967,-43.32548,-37.28894,-37.19142,-37.23984,-37.28894,-37.23984,-36.52772,-37.23984,-43.423,-34.99675,-44.18422,-36.52772,-43.423,-37.19142,-33.41669,-36.4302,-36.4302,-35.47463,-37.28894,-41.85283,-37.23984,-43.37458,-37.28894
2022-09-01T21:45:00-00:00,-139.7194,-135.0356,-137.24782,-136.84607,-128.80911,-133.571,-151.35509,-137.20036,-139.7194,-157.19667,-137.24782,-134.32703,-159.66824,-133.571,-162.58904,-137.24782,-162.58904,-154.27588,-128.80911,-135.08305,-139.7194,-154.27588,-135.0356,-157.14922,-162.58904,-137.24782,-137.20036,-136.84607,-162.58904,-137.24782,-140.12115,-137.20036,-125.34435,-139.7194,-137.24782,-137.20036,-135.0356,-137.20036,-160.07,-137.20036,-157.14922,-137.24782,-139.7194,-162.58904,-162.58904,-134.32703,-162.58904,-136.84607,-137.24782,-136.89354,-136.84607,-137.24782,-137.20036,-139.7194,-159.71571,-128.80911,-162.58904,-137.20036,-159.71571,-137.24782,-122.88944,-137.20036,-137.20036,-133.571,-137.24782,-156.74747,-139.7194,-159.71571,-137.24782
2022-09-01T22:00:00-00:00,-79.60969,-78.58689,-79.60969,-79.76038,-76.75658,-74.85116,-89.01911,-79.76038,-81.3609,-92.49651,-79.60969,-77.45646,-94.52408,-74.85116,-96.828,-79.60969,-96.828,-90.89598,-76.75658,-78.15985,-79.60969,-90.89598,-78.58689,-92.92355,-96.828,-79.60969,-79.76038,-79.76038,-96.828,-79.60969,-81.3609,-79.76038,-69.98499,-79.60969,-79.60969,-79.76038,-78.58689,-79.76038,-94.80043,-79.76038,-92.92355,-79.60969,-79.60969,-96.828,-96.828,-77.45646,-96.828,-79.76038,-79.60969,-79.60969,-79.76038,-79.60969,-79.76038,-79.60969,-94.37339,-76.75658,-96.40095,-79.76038,-94.37339,-79.60969,-75.78036,-79.76038,-79.76038,-74.85116,-79.33334,-90.46894,-79.60969,-94.80043,-79.60969
2022-09-01T22:15:00-00:00,-85.18904,-82.27112,-83.30895,-83.30895,-80.8384,-80.11565,-92.80657,-83.49584,-85.47062,-97.22459,-83.30895,-81.33418,-99.10468,-80.11565,-101.07945,-83.30895,-101.07945,-94.78134,-80.8384,-81.61576,-82.84048,-94.78134,-82.27112,-97.41148,-101.07945,-83.30895,-83.49584,-83.30895,-101.07945,-83.30895,-85.47062,-83.49584,-72.98149,-85.18904,-83.30895,-83.49584,-82.27112,-83.49584,-98.91779,-83.49584,-97.41148,-83.30895,-85.18904,-101.07945,-101.07945,-81.33418,-101.07945,-83.30895,-82.84048,-82.84048,-83.30895,-82.84048,-83.49584,-85.18904,-98.91779,-80.8384,-101.07945,-83.49584,-98.91779,-82.84048,-80.06105,-83.02737,-83.02737,-80.11565,-83.30895,-97.1299,-82.84048,-98.91779,-83.30895
2022-09-01T22:30:00-00:00,-113.94768,-109.5853,-111.64359,-111.64359,-107.0281,-107.69332,-123.8149,-111.26277,-114.3285,-128.93893,-111.64359,-109.08158,-131.74673,-107.69332,-134.30875,-111.13987,-134.30875,-126.37691,-107.0281,-109.4624,-113.94768,-126.37691,-109.5853,-129.06183,-134.30875,-111.64359,-111.26277,-111.64359,-134.30875,-111.13987,-114.3285,-111.26277,-98.79744,-113.94768,-111.13987,-111.26277,-109.5853,-111.26277,-131.62384,-111.26277,-129.06183,-111.13987,-113.94768,-134.30875,-134.30875,-109.08158,-134.30875,-111.64359,-111.13987,-111.13987,-111.64359,-111.13987,-111.26277,-113.94768,-131.62384,-107.0281,-134.30875,-111.26277,-131.62384,-111.13987,-104.09009,-111.26277,-111.26277,-107.69332,-111.64359,-129.56555,-113.94768,-131.62384,-111.64359
2022-09-01T22:45:00-00:00,-165.42746,-158.85664,-163.77238,-164.79549,-159.09659,-155.2367,-179.70563,-158.02832,-164.40436,-186.79494,-163.77238,-156.81046,-193.1249,-155.2367,-194.30754,-163.77238,-194.30754,-186.60017,-159.09659,-158.93794,-165.42746,-186.60017,-158.85664,-186.16296,-194.30754,-164.79549,-158.02832,-158.02832,-194.30754,-163.77238,-164.40436,-158.02832,-140.0087,-165.42746,-164.2909,-158.02832,-159.44254,-158.02832,-193.67557,-158.02832,-186.16296,-163.77238,-165.42746,-194.30754,-194.30754,-156.81046,-194.30754,-164.79549,-163.77238,-164.2909,-158.02832,-164.2909,-158.02832,-165.42746,-193.75687,-159.09659,-193.28445,-158.02832,-193.17097,-164.2909,-159.20914,-158.02832,-158.02832,-155.2367,-164.79549,-186.16296,-165.42746,-193.67557,-163.77238
2022-09-01T23:00:00-00:00,-181.85028,-175.80386,-180.31557,-174.78627,-173.45197,-172.50171,-196.01205,-174.78627,-181.08981,-203.77377,-180.31557,-173.44278,-209.87231,-172.50171,-210.55627,-180.22527,-210.55627,-202.88483,-173.45197,-175.91856,-181.85028,-202.88483,-175.80386,-202.99953,-210.55627,-181.07603,-174.78627,-174.78627,-210.55627,-180.22527,-181.08981,-174.78627,-158.70805,-181.85028,-181.85028,-174.78627,-175.80386,-174.78627,-209.78201,-174.78627,-202.99953,-180.22527,-181.85028,-210.55627,-210.55627,-173.44278,-210.55627,-174.78627,-180.8848,-181.85028,-174.78627,-181.85028,-174.78627,-181.85028,-210.64656,-173.45197,-210.45534,-174.78627,-210.44156,-180.8848,-171.73212,-174.78627,-174.78627,-172.50171,-174.78627,-202.99953,-181.85028,-210.44156,-180.31557
2022-09-01T23:15:00-00:00,-169.54572,-164.0649,-168.54723,-163.78204,-160.4324,-161.56342,-182.35287,-163.78204,-169.42557,-188.45906,-168.54723,-162.81415,-194.72795,-161.56342,-194.98091,-168.042,-194.98091,-188.20609,-160.4324,-164.31787,-169.54572,-188.20609,-164.0649,-188.3695,-194.98091,-168.66737,-163.78204,-163.78204,-194.98091,-168.042,-169.42557,-163.78204,-150.42361,-169.54572,-169.54572,-163.78204,-164.15445,-163.78204,-194.10257,-163.78204,-188.3695,-168.042,-169.54572,-194.98091,-194.98091,-162.81415,-194.98091,-163.78204,-168.042,-169.54572,-163.78204,-169.54572,-163.78204,-169.54572,-195.6063,-160.4324,-195.57568,-163.78204,-194.8175,-168.75693,-157.93654,-163.78204,-163.78204,-161.56342,-163.78204,-188.87473,-169.54572,-194.10257,-168.54723
2022-09-01T23:30:00-00:00,-313.43924,-303.42178,-310.76056,-310.76056,-284.02945,-302.74307,-335.5103,-306.1005,-313.43924,-348.20648,-310.76056,-302.74307,-353.54523,-302.74307,-356.22394,-311.43924,-356.22394,-345.52777,-284.02945,-305.42178,-313.43924,-345.52777,-303.42178,-346.20648,-356.22394,-310.76056,-306.1005,-310.76056,-356.22394,-311.43924,-313.43924,-306.1005,-292.72562,-313.43924,-313.43924,-306.1005,-303.42178,-306.1005,-353.54523,-306.1005,-346.20648,-311.43924,-313.43924,-356.22394,-356.22394,-302.74307,-356.22394,-310.76056,-313.43924,-313.43924,-310.76056,-313.43924,-306.1005,-313.43924,-356.22394,-284.02945,-356.90265,-306.1005,-356.22394,-313.43924,-260.6371,-306.1005,-306.1005,-302.74307,-310.76056,-345.52777,-313.43924,-354.22394,-310.76056
2022-09-01T23:45:00-00:00,-342.4245,-339.9643,-343.71286,-345.46957,-352.06427,-331.35367,-369.20734,-345.07382,-342.4245,-375.4038,-343.71286,-334.69415,-377.4559,-331.35367,-385.61053,-343.71286,-385.61053,-366.38507,-352.06427,-337.31497,-344.1812,-366.38507,-339.9643,-376.2964,-385.61053,-345.46957,-345.07382,-345.46957,-385.61053,-343.71286,-344.00824,-345.07382,-307.8129,-344.1812,-343.71286,-345.07382,-339.0717,-345.07382,-375.6992,-345.07382,-376.2964,-343.71286,-342.4245,-385.61053,-385.61053,-334.69415,-385.61053,-345.46957,-343.71286,-341.95615,-345.46957,-344.1812,-345.07382,-344.1812,-374.80658,-352.06427,-383.85382,-345.07382,-376.09497,-343.71286,-368.17453,-345.07382,-345.46957,-331.35367,-343.71286,-367.24918,-344.1812,-376.09497,-343.71286
2022-09-02T00:00:00-00:00,-129.251,-129.86836,-130.72018,-130.72018,-150.20238,-123.99166,-136.21397,-132.18936,-129.251,-137.0658,-130.72018,-126.93001,-135.59662,-123.99166,-139.3868,-129.251,-139.3868,-133.27563,-150.20238,-135.12772,-129.251,-133.27563,-129.86836,-138.53497,-139.3868,-130.72018,-132.18936,-130.72018,-139.3868,-129.251,-129.251,-132.18936,-109.91726,-129.251,-130.72018,-132.18936,-136.59688,-132.18936,-135.59662,-132.18936,-138.53497,-129.251,-129.251,-139.3868,-139.3868,-126.93001,-139.3868,-130.72018,-129.251,-129.251,-130.72018,-129.251,-132.18936,-129.251,-140.85597,-150.20238,-139.3868,-132.18936,-134.12746,-129.251,-174.9439,-130.72018,-130.72018,-123.99166,-130.72018,-138.53497,-129.251,-134.12746,-130.72018
2022-09-02T00:15:00-00:00,-115.14455,-115.8311,-114.5745,-114.5745,-135.7936,-110.11129,-117.66461,-116.00445,-115.14455,-118.40801,-114.5745,-112.97119,-118.97806,-110.11129,-120.58137,-113.14455,-120.58137,-116.8047,-135.7936,-118.86436,-115.14455,-116.8047,-115.8311,-119.83796,-120.58137,-114.5745,-116.00445,-114.5745,-120.58137,-113.14455,-115.14455,-116.00445,-96.49831,-115.14455,-114.5745,-116.00445,-118.29431,-116.00445,-118.97806,-116.00445,-119.83796,-113.14455,-115.14455,-120.58137,-120.58137,-112.97119,-120.58137,-114.5745,-113.14455,-113.14455,-114.5745,-115.14455,-116.00445,-115.14455,-120.01132,-135.7936,-120.58137,-116.00445,-120.01132,-113.14455,-160.04594,-114.5745,-114.5745,-110.11129,-114.5745,-119.83796,-115.14455,-117.54811,-114.5745
2022-09-02T00:30:00-00:00,-7.0975,-13.18136,-7.11427,-7.11427,-51.56712,-5.11427,3.05345,-7.11427,-7.0975,7.12054,-7.11427,-9.14782,7.13731,-5.11427,9.17086,-5.0975,9.17086,5.087,-51.56712,-11.16459,-5.0975,5.087,-13.18136,5.10377,9.17086,-7.11427,-7.11427,-7.11427,9.17086,-5.0975,-7.0975,-7.11427,8.96959,-5.0975,-5.0975,-7.11427,-13.18136,-7.11427,9.15409,-7.11427,5.10377,-5.0975,-7.0975,9.17086,9.17086,-9.14782,9.17086,-7.11427,-5.0975,-5.0975,-7.11427,-5.0975,-7.11427,-5.0975,9.15409,-51.56712,9.17086,-7.11427,9.15409,-5.0975,-96.0032,-7.11427,-7.11427,-5.11427,-7.11427,7.10377,-5.0975,9.15409,-7.11427
2022-09-02T00:45:00-00:00,-722.8675,-749.4939,-736.13727,-740.13727,-708.9935,-802.2846,-594.8673,-745.40704,-720.9976,-533.771,-736.13727,-774.95435,-522.5012,-802.2846,-493.68414,-732.8675,-495.68414,-560.588,-708.9935,-743.81647,-722.8675,-560.588,-749.4939,-548.9106,-493.68414,-732.13727,-745.40704,-740.13727,-493.68414,-732.8675,-718.9976,-745.40704,-966.2132,-724.8675,-726.13727,-745.40704,-739.4939,-745.40704,-512.63135,-745.40704,-548.9106,-732.8675,-722.8675,-495.68414,-493.68414,-774.95435,-493.68414,-740.13727,-732.8675,-730.8675,-740.13727,-724.8675,-745.40704,-724.8675,-501.36157,-708.9935,-489.68414,-745.40704,-503.36157,-732.8675,-682.17236,-744.13727,-742.13727,-802.2846,-738.13727,-553.31824,-722.8675,-507.36157,-736.13727
2022-09-02T01:00:00-00:00,64.52672,56.20823,63.28405,61.82577,23.53007,62.09221,76.78883,61.82577,64.52672,82.13993,63.28405,60.5831,81.97512,62.09221,84.67608,63.28405,84.67608,79.43897,23.53007,59.12481,64.57754,79.43897,56.20823,80.73246,84.67608,63.28405,61.82577,61.82577,84.67608,63.28405,64.52672,61.82577,71.22237,64.57754,63.28405,61.82577,57.66652,61.82577,83.38259,61.82577,80.73246,63.28405,64.52672,84.67608,84.67608,60.5831,84.67608,61.82577,63.28405,64.74234,61.82577,63.28405,61.82577,64.57754,84.84088,23.53007,86.08355,61.82577,84.84088,64.74234,-10.55556,61.82577,61.82577,62.09221,63.28405,79.27417,64.57754,83.38259,63.28405
2022-09-02T01:15:00-00:00,-114.004,-112.004,-114.004,-114.004,-104.004,-110.004,-124.004,-114.004,-114.004,-128.004,-114.004,-112.004,-130.004,-110.004,-132.004,-114.004,-132.004,-126.004,-104.004,-112.004,-114.004,-126.004,-112.004,-128.004,-132.004,-114.004,-114.004,-114.004,-132.004,-114.004,-114.004,-114.004,-108.004,-114.004,-114.004,-114.004,-112.004,-114.004,-130.004,-114.004,-128.004,-114.004,-114.004,-132.004,-132.004,-112.004,-132.004,-114.004,-114.004,-114.004,-114.004,-114.004,-114.004,-114.004,-130.004,-104.004,-132.004,-114.004,-130.004,-114.004,-96.004,-114.004,-114.004,-110.004,-114.004,-126.004,-114.004,-130.004,-114.004
2022-09-02T01:30:00-00:00,-22.14147,-21.36466,-21.75306,-21.75306,-20.19944,-21.36466,-23.69509,-21.75306,-22.14147,-24.8603,-21.75306,-21.36466,-24.8603,-21.36466,-25.24871,-22.14147,-25.24871,-24.4719,-20.19944,-21.75306,-22.14147,-24.4719,-21.36466,-24.4719,-25.24871,-21.75306,-21.75306,-21.75306,-25.24871,-22.14147,-22.14147,-21.75306,-20.58785,-22.14147,-22.14147,-21.75306,-21.75306,-21.75306,-24.8603,-21.75306,-24.4719,-22.14147,-22.14147,-25.24871,-25.24871,-21.36466,-25.24871,-21.75306,-22.14147,-22.14147,-21.75306,-22.14147,-21.75306,-22.14147,-25.24871,-20.19944,-25.24871,-21.75306,-25.24871,-22.14147,-18.25742,-21.75306,-21.75306,-21.36466,-21.75306,-24.4719,-22.14147,-25.24871,-21.75306
2022-09-02T01:45:00-00:00,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024
2022-09-02T02:00:00-00:00,-84.9656,-81.98444,-83.47502,-83.47502,-77.51269,-81.98444,-90.92793,-83.47502,-84.9656,-95.39968,-83.47502,-81.98444,-95.39968,-81.98444,-96.89026,-83.47502,-96.89026,-93.9091,-77.51269,-83.47502,-84.9656,-93.9091,-81.98444,-93.9091,-96.89026,-83.47502,-83.47502,-83.47502,-96.89026,-83.47502,-84.9656,-83.47502,-79.00327,-84.9656,-84.9656,-83.47502,-81.98444,-83.47502,-95.39968,-83.47502,-93.9091,-83.47502,-84.9656,-96.89026,-96.89026,-81.98444,-96.89026,-83.47502,-83.47502,-84.9656,-83.47502,-84.9656,-83.47502,-84.9656,-96.89026,-77.51269,-96.89026,-83.47502,-96.89026,-84.9656,-70.05978,-83.47502,-83.47502,-81.98444,-83.47502,-93.9091,-84.9656,-95.39968,-83.47502
2022-09-02T02:15:00-00:00,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024
2022-09-02T02:30:00-00:00,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024,-0.0024
2022-09-02T02:45:00-00:00,-727.526,-751.44183,-738.6166,-742.6166,-698.79083,-806.7525,-600.6489,-744.6166,-725.526,-541.31134,-738.6166,-778.28534,-531.8445,-806.7525,-504.55203,-736.03827,-504.17572,-570.98016,-698.79083,-745.3967,-729.526,-570.98016,-751.44183,-557.5133,-504.55203,-734.6166,-744.6166,-742.6166,-504.55203,-736.03827,-723.526,-744.6166,-982.68384,-729.526,-728.03827,-744.6166,-741.44183,-744.6166,-521.6426,-744.6166,-557.5133,-736.03827,-727.526,-504.17572,-504.55203,-778.28534,-504.55203,-742.6166,-736.03827,-734.03827,-742.6166,-731.1497,-744.6166,-729.526,-513.6426,-698.79083,-498.55203,-744.6166,-515.6426,-736.03827,-652.92004,-746.6166,-744.6166,-806.7525,-740.6166,-565.5133,-729.526,-517.6426,-738.6166
