,Unnamed: 0,Lat,Lng,PNODE_ID,Type,ISO,NodeLMP,NodeMCC,NodeMCE,Average MCC
12,1418,34.65052168608005,-104.01434503693996,CIBOLA_1_ROUTE66GNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/CIBOLA_1_ROUTE66GNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/CIBOLA_1_ROUTE66GNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/CIBOLA_1_ROUTE66GNODE/NodeMCE.png"" width=""200"" height=""120""/>",-74.18849802083332
13,1508,34.80926422838272,-106.525602,CLINESCO_3_ELCABOWF1GNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/CLINESCO_3_ELCABOWF1GNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/CLINESCO_3_ELCABOWF1GNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/CLINESCO_3_ELCABOWF1GNODE/NodeMCE.png"" width=""200"" height=""120""/>",-74.88676187500002
14,1509,34.80918288579527,-106.52554480163823,CLINESCO_3_ELCABOWF2GNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/CLINESCO_3_ELCABOWF2GNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/CLINESCO_3_ELCABOWF2GNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/CLINESCO_3_ELCABOWF2GNODE/NodeMCE.png"" width=""200"" height=""120""/>",-74.88676187500002
15,1552,36.468438,-104.635097,CMFS_1_SOLA_CIMGNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/CMFS_1_SOLA_CIMGNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/CMFS_1_SOLA_CIMGNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/CMFS_1_SOLA_CIMGNODE/NodeMCE.png"" width=""200"" height=""120""/>",-70.7061303125
16,1590,34.744085,-106.653449,COLLEGE_1_MANZANOPVGNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/COLLEGE_1_MANZANOPVGNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/COLLEGE_1_MANZANOPVGNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/COLLEGE_1_MANZANOPVGNODE/NodeMCE.png"" width=""200"" height=""120""/>",-73.87187416666667
17,1591,34.741417,-106.657062,COLLEGE_1_VISTAPVGNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/COLLEGE_1_VISTAPVGNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/COLLEGE_1_VISTAPVGNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/COLLEGE_1_VISTAPVGNODE/NodeMCE.png"" width=""200"" height=""120""/>",-73.87187416666667
18,1762,36.240083,-106.423086,COYTEJCT_6_ABIQUIUHYDROGNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/COYTEJCT_6_ABIQUIUHYDROGNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/COYTEJCT_6_ABIQUIUHYDROGNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/COYTEJCT_6_ABIQUIUHYDROGNODE/NodeMCE.png"" width=""200"" height=""120""/>",-75.28303197916668
19,2512,36.522221,-108.155098,ELBUTTE_1_ELBUTTEHYDROGNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/ELBUTTE_1_ELBUTTEHYDROGNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/ELBUTTE_1_ELBUTTEHYDROGNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/ELBUTTE_1_ELBUTTEHYDROGNODE/NodeMCE.png"" width=""200"" height=""120""/>",-65.62419958333332
20,2521,34.80918288579527,-106.52565919836177,ELCERRO_1_MEADOWLAKEPVGNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/ELCERRO_1_MEADOWLAKEPVGNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/ELCERRO_1_MEADOWLAKEPVGNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/ELCERRO_1_MEADOWLAKEPVGNODE/NodeMCE.png"" width=""200"" height=""120""/>",-73.93429104166664
21,2792,36.68590699998685,-108.48496001961313,FC_3_PNM_FCST4GNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/FC_3_PNM_FCST4GNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/FC_3_PNM_FCST4GNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/FC_3_PNM_FCST4GNODE/NodeMCE.png"" width=""200"" height=""120""/>",-78.71352656250001
22,2793,36.68590699998685,-108.48507198038686,FC_5_PNM_FCST5GNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/FC_5_PNM_FCST5GNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/FC_5_PNM_FCST5GNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/FC_5_PNM_FCST5GNODE/NodeMCE.png"" width=""200"" height=""120""/>",-90.11540979166666
23,3392,34.828829,-105.001307,GUADALUP_3_ARAGONNEWFGNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/GUADALUP_3_ARAGONNEWFGNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/GUADALUP_3_ARAGONNEWFGNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/GUADALUP_3_ARAGONNEWFGNODE/NodeMCE.png"" width=""200"" height=""120""/>",-74.88676187500002
24,3778,32.169082,-107.754199,HONDALE_1_DEMINGPVGNODE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/HONDALE_1_DEMINGPVGNODE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/HONDALE_1_DEMINGPVGNODE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/HONDALE_1_DEMINGPVGNODE/NodeMCE.png"" width=""200"" height=""120""/>",-61.833126354166666
25,3864,32.69388999998859,-108.22755676263536,HURLEY_LNODERLEY,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/HURLEY_LNODERLEY/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/HURLEY_LNODERLEY/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/HURLEY_LNODERLEY/NodeMCE.png"" width=""200"" height=""120""/>",-60.60124833333331
26,4053,32.78246999998868,-108.09847673240463,IVANHOE_LNODENHOE,GEN,PNM,"<img src=""./data/NODE_LMP_Plots/IVANHOE_LNODENHOE/NodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/IVANHOE_LNODENHOE/NodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/NODE_LMP_Plots/IVANHOE_LNODENHOE/NodeMCE.png"" width=""200"" height=""120""/>",-60.33272156249999
