,PNODE_ID,AS_ID,Type,RES_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Lat,Lng,NodeLMP,NodeMCC,NodeMCE,Average MCC
186,POMERADO_6_N004,AS_SP26,LOAD,POMRDO_6_LD33,22664_POMERADO_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,3643,32.94119401,-117.0324755,"<img src=""./data/SDGE_NODE_LMP_Plots/POMERADO_6_N004/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/POMERADO_6_N004/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/POMERADO_6_N004/SDGENodeMCE.png"" width=""200"" height=""120""/>",65.8713326388889
187,POMERADO_6_N008,AS_SP15,LOAD,POMRDO_6_LD32,22664_POMERADO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3642,32.94121451,-117.0331609,"<img src=""./data/SDGE_NODE_LMP_Plots/POMERADO_6_N008/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/POMERADO_6_N008/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/POMERADO_6_N008/SDGENodeMCE.png"" width=""200"" height=""120""/>",63.83994968749989
188,POWAY_6_N001,AS_SP26,LOAD,POWAY_6_LD30,22668_POWAY  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3656,32.97869735,-117.0314377,"<img src=""./data/SDGE_NODE_LMP_Plots/POWAY_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/POWAY_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/POWAY_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",62.71551796874998
189,POWAY_6_N010,AS_SP26,LOAD,POWAY_6_LD31,22668_POWAY  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3657,32.97870402,-117.031188,"<img src=""./data/SDGE_NODE_LMP_Plots/POWAY_6_N010/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/POWAY_6_N010/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/POWAY_6_N010/SDGENodeMCE.png"" width=""200"" height=""120""/>",50.246168420138844
190,PRCTRVLY_1_N001,AS_SP26,LOAD,PRCTVY_1_LD42,22672_PRCTRVLY_138_LD42,22M7_DB114,2022-07-28 0:00:00,3658,32.665025,-116.986744,"<img src=""./data/SDGE_NODE_LMP_Plots/PRCTRVLY_1_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/PRCTRVLY_1_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/PRCTRVLY_1_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",54.709063159722206
191,RAMCOOY_7_B1,AS_SP15,GEN,OTAY_6_PL1X2,22617_RAMCO_OY_13.8_GUA1,22M7_DB114,2022-07-28 0:00:00,2804,32.595394,-117.057922,"<img src=""./data/SDGE_NODE_LMP_Plots/RAMCOOY_7_B1/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RAMCOOY_7_B1/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RAMCOOY_7_B1/SDGENodeMCE.png"" width=""200"" height=""120""/>",103.1766808506945
192,RAMNGEN_7_N003,AS_SP26,GEN,CRELMN_6_RAMON2,22154_RAMN GEN_12.0_GU2,22M7_DB114,2022-07-28 0:00:00,837,33.01480304,-116.8752718,"<img src=""./data/SDGE_NODE_LMP_Plots/RAMNGEN_7_N003/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RAMNGEN_7_N003/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RAMNGEN_7_N003/SDGENodeMCE.png"" width=""200"" height=""120""/>",27.71007463541667
193,RCARMEL_6_N001,AS_SP26,LOAD,RCHCML_6_LD33,22676_R.CARMEL_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,3730,32.99363878,-117.0773916,"<img src=""./data/SDGE_NODE_LMP_Plots/RCARMEL_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RCARMEL_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RCARMEL_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",63.697685972222175
194,RCARMEL_6_N004,AS_SP26,LOAD,RCHCML_6_LD31,22676_R.CARMEL_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3728,32.99362539,-117.0780601,"<img src=""./data/SDGE_NODE_LMP_Plots/RCARMEL_6_N004/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RCARMEL_6_N004/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RCARMEL_6_N004/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.76530965277777
195,RCARMEL_6_N011,AS_SP26,LOAD,RCHCML_6_LD32,22676_R.CARMEL_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3729,32.99362074,-117.077956,"<img src=""./data/SDGE_NODE_LMP_Plots/RCARMEL_6_N011/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RCARMEL_6_N011/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RCARMEL_6_N011/SDGENodeMCE.png"" width=""200"" height=""120""/>",66.20548689236102
196,RINCON_1_N001,AS_NP15,LOAD,RINCON_1_LD2,31250_RINCON _115_LD2,22M7_DB114,2022-07-28 0:00:00,3788,33.28577862,-116.9584794,"<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_1_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_1_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_1_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",25.65785178819444
197,RINCON_1_N003,AS_NP26,LOAD,RINCON_1_LD1,31250_RINCON _115_LD1,22M7_DB114,2022-07-28 0:00:00,3787,33.28576216,-116.958746,"<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_1_N003/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_1_N003/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_1_N003/SDGENodeMCE.png"" width=""200"" height=""120""/>",9.90687703125
198,RINCON_6_N001,AS_SP26,LOAD,RINCN_6_LD31,22688_RINCON _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3786,33.28600294,-116.9585035,"<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",27.71007463541667
199,RINCON_6_N008,AS_SP26,LOAD,RINCN_6_LD30,22688_RINCON _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3785,33.28602324,-116.9587942,"<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_6_N008/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_6_N008/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RINCON_6_N008/SDGENodeMCE.png"" width=""200"" height=""120""/>",45.8270648090278
200,ROSECYN_6_N001,AS_SP15,LOAD,RSECYN_6_LD31,22696_ROSE CYN_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3826,32.84472138,-117.2370599,"<img src=""./data/SDGE_NODE_LMP_Plots/ROSECYN_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/ROSECYN_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/ROSECYN_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",65.90018003472224
201,ROSECYN_6_N017,AS_SP26,LOAD,RSECYN_6_LD32,22696_ROSE CYN_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3827,32.84448219,-117.2369216,"<img src=""./data/SDGE_NODE_LMP_Plots/ROSECYN_6_N017/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/ROSECYN_6_N017/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/ROSECYN_6_N017/SDGENodeMCE.png"" width=""200"" height=""120""/>",54.323047152777754
202,ROSE_6_N001,AS_NP26,LOAD,ROSE_6_LD-ROSE,34940_ROSE _70.0_LD1,22M7_DB114,2022-07-28 0:00:00,3819,32.84446499,-117.2373205,"<img src=""./data/SDGE_NODE_LMP_Plots/ROSE_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/ROSE_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/ROSE_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",66.20548689236102
203,RSNTAFE_6_N001,AS_SP26,LOAD,RCHSFE_6_LD30,22680_R.SNTAFE_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3734,33.01425524,-117.1986737,"<img src=""./data/SDGE_NODE_LMP_Plots/RSNTAFE_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RSNTAFE_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RSNTAFE_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",57.84329329861108
204,RSNTAFE_6_N008,AS_SP15,LOAD,RCHSFE_6_LD20,22680_R.SNTAFE_69.0_LD20,22M7_DB114,2022-07-28 0:00:00,3733,33.01443317,-117.1985582,"<img src=""./data/SDGE_NODE_LMP_Plots/RSNTAFE_6_N008/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RSNTAFE_6_N008/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RSNTAFE_6_N008/SDGENodeMCE.png"" width=""200"" height=""120""/>",57.85278640625
205,RSNTAFE_6_N009,AS_SP26,LOAD,RCHSFE_6_LD31,22680_R.SNTAFE_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3735,33.01416246,-117.1984397,"<img src=""./data/SDGE_NODE_LMP_Plots/RSNTAFE_6_N009/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RSNTAFE_6_N009/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/RSNTAFE_6_N009/SDGENodeMCE.png"" width=""200"" height=""120""/>",72.12621932291663
206,SAMPSON_6_N010,AS_SP15,GEN,SAMPSN_6_KELCO1,22704_SAMPSON _12.5_GUKC,22M7_DB114,2022-07-28 0:00:00,3873,32.694468,-117.142444,"<img src=""./data/SDGE_NODE_LMP_Plots/SAMPSON_6_N010/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SAMPSON_6_N010/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SAMPSON_6_N010/SDGENodeMCE.png"" width=""200"" height=""120""/>",65.86842609375006
207,SANLUSRY_6_N101,AS_SP15,LOAD,SANLUS_6_LD33,22708_SANLUSRY_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,3918,33.21143111,-117.3349068,"<img src=""./data/SDGE_NODE_LMP_Plots/SANLUSRY_6_N101/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANLUSRY_6_N101/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANLUSRY_6_N101/SDGENodeMCE.png"" width=""200"" height=""120""/>",48.92200914930564
208,SANLUSRY_6_N201,AS_SP15,LOAD,SANLUS_6_LD34,22708_SANLUSRY_69.0_LD34,22M7_DB114,2022-07-28 0:00:00,3919,33.21163841,-117.3339545,"<img src=""./data/SDGE_NODE_LMP_Plots/SANLUSRY_6_N201/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANLUSRY_6_N201/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANLUSRY_6_N201/SDGENodeMCE.png"" width=""200"" height=""120""/>",54.90958920138887
209,SANMRCOS_6_N001,AS_SP26,LOAD,SMRCOS_6_LD32,22724_SANMRCOS_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4617,33.12867277,-117.19707,"<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",105.43465605902776
210,SANMRCOS_6_N007,AS_SP15,LOAD,SMRCOS_6_LD30,22724_SANMRCOS_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4615,33.12896437,-117.1973031,"<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N007/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N007/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N007/SDGENodeMCE.png"" width=""200"" height=""120""/>",55.73611307291671
211,SANMRCOS_6_N011,AS_SP26,LOAD,SMRCOS_6_LD31,22724_SANMRCOS_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4616,33.12884126,-117.1969489,"<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N011/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N011/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N011/SDGENodeMCE.png"" width=""200"" height=""120""/>",55.7361130729167
212,SANMRCOS_6_N012,AS_SP15,GEN,SMRCOS_6_UNIT 1,22724_SANMRCOS_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,4620,33.12853545,-117.197287,"<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N012/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N012/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANMRCOS_6_N012/SDGENodeMCE.png"" width=""200"" height=""120""/>",55.7361130729167
213,SANTEE_1_N001,AS_SP15,LOAD,SANTEE_1_LD40,22734_SANTEE _138_LD40,22M7_DB114,2022-07-28 0:00:00,3936,32.85465824,-116.9684018,"<img src=""./data/SDGE_NODE_LMP_Plots/SANTEE_1_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANTEE_1_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANTEE_1_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",61.968449756944516
214,SANTEE_1_N003,AS_SP15,LOAD,SANTEE_1_LD41,22734_SANTEE _138_LD41,22M7_DB114,2022-07-28 0:00:00,3937,32.85438702,-116.9686258,"<img src=""./data/SDGE_NODE_LMP_Plots/SANTEE_1_N003/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANTEE_1_N003/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANTEE_1_N003/SDGENodeMCE.png"" width=""200"" height=""120""/>",49.09020788194453
215,SANTEE_1_N004,AS_SP15,LOAD,SANTEE_1_LD43,22734_SANTEE _138_LD43,22M7_DB114,2022-07-28 0:00:00,3938,32.85436745,-116.9681577,"<img src=""./data/SDGE_NODE_LMP_Plots/SANTEE_1_N004/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANTEE_1_N004/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANTEE_1_N004/SDGENodeMCE.png"" width=""200"" height=""120""/>",50.67853618055551
216,SANTYSBL_6_N001,AS_SP15,LOAD,SNTABL_6_LD30,22736_SANTYSBL_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,4655,33.11072149,-116.6711126,"<img src=""./data/SDGE_NODE_LMP_Plots/SANTYSBL_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANTYSBL_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANTYSBL_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",66.54917921875
217,SANYSDRO_6_N001,AS_SP26,LOAD,SYDRO_6_LD31,22740_SANYSDRO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4837,32.562157,-117.026397,"<img src=""./data/SDGE_NODE_LMP_Plots/SANYSDRO_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANYSDRO_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANYSDRO_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.18380565972225
218,SANYSDRO_6_N004,AS_SP15,LOAD,SYDRO_6_LD32,22740_SANYSDRO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4838,32.562128,-117.026591,"<img src=""./data/SDGE_NODE_LMP_Plots/SANYSDRO_6_N004/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANYSDRO_6_N004/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANYSDRO_6_N004/SDGENodeMCE.png"" width=""200"" height=""120""/>",56.67456661458337
219,SANYSDRO_6_N013,AS_SP26,GEN,SYDRO_6_FCELL,22740_SANYSDRO_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,4836,32.545077,-117.069661,"<img src=""./data/SDGE_NODE_LMP_Plots/SANYSDRO_6_N013/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANYSDRO_6_N013/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SANYSDRO_6_N013/SDGENodeMCE.png"" width=""200"" height=""120""/>",59.07864157986108
220,SCRIPPS_6_N001,AS_SP26,LOAD,SCRIPS_6_LD31,22756_SCRIPPS _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4411,32.91102907,-117.1127976,"<img src=""./data/SDGE_NODE_LMP_Plots/SCRIPPS_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SCRIPPS_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SCRIPPS_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.95273743055557
221,SCRIPPS_6_N008,AS_SP15,LOAD,SCRIPS_6_LD30,22756_SCRIPPS _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4410,32.91127459,-117.1125828,"<img src=""./data/SDGE_NODE_LMP_Plots/SCRIPPS_6_N008/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SCRIPPS_6_N008/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SCRIPPS_6_N008/SDGENodeMCE.png"" width=""200"" height=""120""/>",61.968449756944516
222,SCRIPPS_6_N013,AS_SP26,LOAD,SCRIPS_6_LD32,22756_SCRIPPS _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4412,32.9110943,-117.112352,"<img src=""./data/SDGE_NODE_LMP_Plots/SCRIPPS_6_N013/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SCRIPPS_6_N013/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SCRIPPS_6_N013/SDGENodeMCE.png"" width=""200"" height=""120""/>",105.43465605902776
223,SHADOWR_1_N001,AS_SP15,LOAD,SHRDGE_1_LD42,22760_SHADOWR _138_LD42,22M7_DB114,2022-07-28 0:00:00,4537,33.14137852,-117.2385979,"<img src=""./data/SDGE_NODE_LMP_Plots/SHADOWR_1_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SHADOWR_1_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SHADOWR_1_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",54.762027621527785
224,SHADOWR_1_N006,AS_SP26,LOAD,SHRDGE_1_LD41,22760_SHADOWR _138_LD41,22M7_DB114,2022-07-28 0:00:00,4536,33.14140249,-117.2391186,"<img src=""./data/SDGE_NODE_LMP_Plots/SHADOWR_1_N006/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SHADOWR_1_N006/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SHADOWR_1_N006/SDGENodeMCE.png"" width=""200"" height=""120""/>",54.762027621527785
225,SHADOWR_1_N008,AS_SP26,LOAD,SHRDGE_1_LD40,22760_SHADOWR _138_LD40,22M7_DB114,2022-07-28 0:00:00,4535,33.14166179,-117.238825,"<img src=""./data/SDGE_NODE_LMP_Plots/SHADOWR_1_N008/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SHADOWR_1_N008/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SHADOWR_1_N008/SDGENodeMCE.png"" width=""200"" height=""120""/>",48.09673559027777
226,SNTAMRA_1_N001,AS_NP26,LOAD,SANMAR_1_LD3,36266_SNTA MRA_115_LD3,22M7_DB114,2022-07-28 0:00:00,3924,33.12847685,-117.1972897,"<img src=""./data/SDGE_NODE_LMP_Plots/SNTAMRA_1_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SNTAMRA_1_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SNTAMRA_1_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.992569461805516
227,SNTAMRA_1_N005,AS_NP26,LOAD,SANMAR_1_LD2,36266_SNTA MRA_115_LD2,22M7_DB114,2022-07-28 0:00:00,3923,33.12871491,-117.1976226,"<img src=""./data/SDGE_NODE_LMP_Plots/SNTAMRA_1_N005/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SNTAMRA_1_N005/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SNTAMRA_1_N005/SDGENodeMCE.png"" width=""200"" height=""120""/>",48.013886840277706
228,SONOFR2_7_B1,AS_SP26,GEN,SONGS_7_UNIT 2,24129_S.ONOFR2_22.0_GU2,22M7_DB114,2022-07-28 0:00:00,4670,33.36961903,-117.554133,"<img src=""./data/SDGE_NODE_LMP_Plots/SONOFR2_7_B1/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SONOFR2_7_B1/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SONOFR2_7_B1/SDGENodeMCE.png"" width=""200"" height=""120""/>",50.25717486111107
229,SONOFR3_7_B1,AS_SP15,GEN,SONGS_7_UNIT 3,24130_S.ONOFR3_22.0_GU3,22M7_DB114,2022-07-28 0:00:00,4671,33.36924838,-117.5533188,"<img src=""./data/SDGE_NODE_LMP_Plots/SONOFR3_7_B1/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SONOFR3_7_B1/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SONOFR3_7_B1/SDGENodeMCE.png"" width=""200"" height=""120""/>",50.35026333333336
230,SONOFRE_2_N067,AS_SP26,LOAD,SONGS_2_LD-3XR,24131_S.ONOFRE_230_LDA3,22M7_DB114,2022-07-28 0:00:00,4668,33.3697053,-117.5545154,"<img src=""./data/SDGE_NODE_LMP_Plots/SONOFRE_2_N067/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SONOFRE_2_N067/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SONOFRE_2_N067/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.64233555555557
231,SPRNGVLY_6_N001,AS_SP26,LOAD,SPNGVY_6_LD30,22796_SPRNGVLY_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4701,32.739049,-117.00266,"<img src=""./data/SDGE_NODE_LMP_Plots/SPRNGVLY_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SPRNGVLY_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SPRNGVLY_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",20.932721145833355
232,SPRNGVLY_6_N010,AS_SP15,LOAD,SPNGVY_6_LD31,22796_SPRNGVLY_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4702,32.739041,-117.002856,"<img src=""./data/SDGE_NODE_LMP_Plots/SPRNGVLY_6_N010/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SPRNGVLY_6_N010/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SPRNGVLY_6_N010/SDGENodeMCE.png"" width=""200"" height=""120""/>",65.90018003472224
